unique_member_identifier,OrderID,points,OrderDt
12553ACE-4E73-4A14-B0C4-6F24ADA35D1C,311853,5000,2017-01-22 18:23:00
12553ACE-4E73-4A14-B0C4-6F24ADA35D1C,310174,2500,2016-12-22 14:50:00
12553ACE-4E73-4A14-B0C4-6F24ADA35D1C,322835,2500,2017-10-10 18:00:00
D3E06E4B-A035-4AD7-88B5-EE9A0646D529,317699,2500,2017-06-10 07:37:00
D187B233-0AE2-4120-99EB-D69EDF5139E0,320102,2500,2017-08-08 11:46:00
D187B233-0AE2-4120-99EB-D69EDF5139E0,309974,2500,2016-12-20 11:49:00
0224454A-1916-4A36-B476-DFD68CF140D1,317751,2500,2017-06-11 13:26:00
3D0A8583-63BA-4D5D-A91C-D2BCF5C63DBF,323107,2500,2017-10-18 17:14:00
E40A8EC2-63CC-444D-AD84-6AAF0D791DB1,304338,5000,2016-10-22 17:37:00
E40A8EC2-63CC-444D-AD84-6AAF0D791DB1,304371,2500,2016-10-23 12:18:00
E40A8EC2-63CC-444D-AD84-6AAF0D791DB1,322446,5000,2017-09-29 10:31:00
8AD17878-C77B-4ED9-A095-981A4CF45F30,317536,2500,2017-06-06 17:29:00
8AD17878-C77B-4ED9-A095-981A4CF45F30,317536,2500,2017-06-06 17:29:00
0121E4F3-FCD8-41F3-8255-72F5EA990635,296556,5000,2016-07-10 14:49:00
147F1A4C-4CF2-4730-94B5-05B116DFEF71,322646,10000,2017-10-05 02:33:00
0E9FEE60-25A9-48BB-BE3F-9DDF8CAA89CE,314705,2500,2017-03-23 10:50:00
0E9FEE60-25A9-48BB-BE3F-9DDF8CAA89CE,295414,2500,2016-06-28 17:05:00
3340364F-6E96-4D43-9721-AF41B3EE6273,323710,10000,2017-11-02 20:12:00
3340364F-6E96-4D43-9721-AF41B3EE6273,323710,10000,2017-11-02 20:12:00
70772F64-65C4-4A9B-B742-43688BD9FBDC,302910,5000,2016-10-02 21:28:00
94EDE544-5BF9-4843-BDDB-BAEE586A4EAE,301869,2500,2016-09-15 19:39:00
BB88A526-ED00-4F6A-AC2E-E748BBBFE77D,296641,2500,2016-07-11 15:09:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,300619,2500,2016-08-26 17:11:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,302283,2500,2016-09-22 23:00:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,304642,2500,2016-10-28 00:20:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,304642,2500,2016-10-28 00:20:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,301163,2500,2016-09-04 16:28:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,301163,2500,2016-09-04 16:28:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,301163,2500,2016-09-04 16:28:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,301163,2500,2016-09-04 16:28:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,302283,2500,2016-09-22 23:00:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,302283,2500,2016-09-22 23:00:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,298951,2500,2016-08-06 16:39:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,298951,2500,2016-08-06 16:39:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,298951,2500,2016-08-06 16:39:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,317002,2500,2017-05-21 17:04:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,300618,2500,2016-08-26 17:08:00
9D2AB4BC-756E-461B-9EC0-0877E6515D12,298951,2500,2016-08-06 16:39:00
EC4F9ADF-E95E-42FE-AC18-E3521F3A6B8B,309319,5000,2016-12-11 15:52:00
CB43A019-F7EA-4363-8DEB-0155834549C0,323817,5000,2017-11-04 17:30:00
1E40409B-A9FD-4A08-A718-40C179722F53,323404,5000,2017-10-26 14:15:00
83B575D9-CD18-4018-A206-DF2B669C0F1E,310152,2500,2016-12-22 09:34:00
CEA0E0EA-0AFF-4EF3-B543-8BE1D325F693,318464,5000,2017-06-28 18:24:00
4E46CA2B-6AF4-4C9E-9ED6-1E61FAFCB2FE,311426,5000,2017-01-14 12:03:00
FC25083D-C095-4A71-9CAD-57F79D1897A1,291128,2500,2016-05-10 20:31:00
603BB5AC-B1E1-470A-AB84-8D1FA7CEBD6B,306655,2500,2016-11-22 11:02:00
603BB5AC-B1E1-470A-AB84-8D1FA7CEBD6B,301670,5000,2016-09-12 19:13:00
16173B38-01A7-47A8-95D6-32EF94080B05,323692,5000,2017-11-02 15:25:00
5BB71DBA-7D2A-4FC3-9CD4-FB4D29BE7C10,313051,2500,2017-02-17 18:20:00
5BB71DBA-7D2A-4FC3-9CD4-FB4D29BE7C10,320253,2500,2017-08-12 14:50:00
5BB71DBA-7D2A-4FC3-9CD4-FB4D29BE7C10,317961,2500,2017-06-16 15:05:00
5BB71DBA-7D2A-4FC3-9CD4-FB4D29BE7C10,303390,2500,2016-10-08 18:24:00
5BB71DBA-7D2A-4FC3-9CD4-FB4D29BE7C10,304501,2500,2016-10-25 17:13:00
5BB71DBA-7D2A-4FC3-9CD4-FB4D29BE7C10,320929,2500,2017-08-28 12:07:00
1E978940-71D4-4A29-B4EC-DB5AF562F4F2,322784,10000,2017-10-08 14:10:00
53DE8246-0AB5-4AF6-9FF2-24B15E4698D3,322541,5000,2017-10-01 18:42:00
B8E2DA83-4AE3-49EE-961A-B9F935342FE2,311991,2500,2017-01-27 08:45:00
04B463CB-030D-48D9-AF97-CF22075B6221,323105,2500,2017-10-18 15:58:00
7939A92D-B667-4E29-8484-78DD6BC62220,311215,2500,2017-01-10 08:34:00
85D6BFF6-C75B-4628-8877-D6E42EDC4F0E,298836,2500,2016-08-05 15:39:00
1083337A-24C6-44AA-8048-80F6BA3AF5F2,303634,2500,2016-10-13 16:39:00
1083337A-24C6-44AA-8048-80F6BA3AF5F2,309914,2500,2016-12-19 14:05:00
8EFBBCBF-2287-4524-9CAC-0CE5CA2727A3,308343,5000,2016-12-02 19:22:00
B31E43C8-FAEA-4866-BC3C-4003C52E84B3,310971,5000,2017-01-06 10:47:00
E14E177A-078C-4B6A-8E2F-E3518B1B5B46,306772,5000,2016-11-23 19:08:00
65BE7F9B-F8A9-43D5-AA02-B2F66A5F1995,288451,5000,2016-03-30 11:57:00
65BE7F9B-F8A9-43D5-AA02-B2F66A5F1995,315434,5000,2017-04-10 19:18:00
65BE7F9B-F8A9-43D5-AA02-B2F66A5F1995,323510,2500,2017-10-28 18:05:00
65BE7F9B-F8A9-43D5-AA02-B2F66A5F1995,303930,5000,2016-10-17 19:12:00
D9F54AA9-A3D8-47F3-B3A1-81D98FA70068,313157,2500,2017-02-19 10:24:00
FE1DA278-F811-4778-887F-8DF2489A6DDA,292317,2500,2016-05-19 20:19:00
1BEEE8EC-4EC5-4B1C-8058-826D85DAB839,314889,5000,2017-03-27 12:30:00
1BEEE8EC-4EC5-4B1C-8058-826D85DAB839,315003,2500,2017-03-30 12:19:00
E03A0AF5-72DE-45E2-AF41-4E005EE44341,302662,2500,2016-09-29 18:06:00
23250FB7-3A3F-4D89-956F-DD5C2669F220,292625,5000,2016-05-24 21:48:00
23250FB7-3A3F-4D89-956F-DD5C2669F220,292625,5000,2016-05-24 21:48:00
23250FB7-3A3F-4D89-956F-DD5C2669F220,292625,5000,2016-05-24 21:48:00
512A4378-1C2D-41BE-A08B-017846E1AB6A,317111,5000,2017-05-25 14:53:00
2C9A8F67-87AE-48CA-A05D-BDA9BF5B1254,318256,10000,2017-06-23 14:09:00
1C196821-F20B-493C-B0FF-8F49993EB2A0,322968,5000,2017-10-14 11:10:00
1515CC7D-BDD0-467F-BAD6-95B917747094,303052,2500,2016-10-04 21:47:00
83D7ED08-6939-47DC-B2D8-80F9A64D3BD2,323881,5000,2017-11-05 21:45:00
28280087-7EB1-465E-B63D-BADA3D55E67C,300554,2500,2016-08-25 18:30:00
325F2534-FCD5-4EE4-8275-72DAA1249822,296967,2500,2016-07-15 12:11:00
4D32C8A7-3345-4BCC-BE94-D30F285FAAC8,304515,5000,2016-10-25 18:03:00
E8EEF790-C3CA-4A6E-A796-BB626B525595,301448,5000,2016-09-09 15:29:00
42014892-1E7B-40DF-A7F8-EA03FF280920,298558,2500,2016-08-02 11:21:00
5A578C9D-7266-41BB-ACAC-2908B15ADEEB,303964,5000,2016-10-18 14:36:00
89D9CBFF-F677-4EC0-AB65-DD81C34C4F7D,304746,10000,2016-10-29 14:31:00
06AE6495-95B8-47F0-8B56-3723CDEA64A4,305791,2500,2016-11-11 15:49:00
61BEE5E8-37C3-4BCC-866B-C00914283809,319314,5000,2017-07-21 08:44:00
AFA8B58D-6FCD-4BEE-B0B2-A3B7CF6945AA,289619,2500,2016-04-15 20:07:00
968F9AE3-BDBF-4041-A362-0DE3D79521E6,288874,2500,2016-04-04 16:14:00
A27A4FC3-26BB-4F36-9247-064BAAA41E27,309394,2500,2016-12-12 12:39:00
EDB61BDF-F5B9-4532-A424-2BFDB5A9D519,314029,10000,2017-03-09 17:06:00
1B079279-A95D-401F-B3B4-E01B144E5BD8,288329,2500,2016-03-27 23:13:00
03AAA6FF-C1CF-4785-B7F6-193CBA119024,315919,2500,2017-04-25 17:29:00
1EC1C194-4A5F-4EAD-8414-D6124CDCA2AD,294500,2500,2016-06-19 19:20:00
D58C6715-5288-4D22-AA17-521FD177E384,313488,10000,2017-02-25 17:57:00
1E98808E-8ABD-4EA8-9FBA-E0B8D1728E83,309103,10000,2016-12-09 15:28:00
0EAC9C63-905A-4A83-A5D7-F8DECF818FCC,287604,5000,2016-03-16 13:41:00
D361EDB9-D30F-4176-AFCC-FAF9538AD04F,316170,2500,2017-05-01 14:43:00
D361EDB9-D30F-4176-AFCC-FAF9538AD04F,290476,2500,2016-04-28 02:58:00
D361EDB9-D30F-4176-AFCC-FAF9538AD04F,290777,2500,2016-05-03 23:01:00
47C7E794-6DBA-4BEF-91E6-6E0DCD47A6DB,321733,2500,2017-09-13 20:12:00
BCBA36C6-3506-474F-BAE7-5E2B0D420703,293411,5000,2016-06-06 15:04:00
BCBA36C6-3506-474F-BAE7-5E2B0D420703,302869,5000,2016-10-02 13:44:00
B1FA105D-E300-499C-AF1E-15A9996CA221,313030,2500,2017-02-17 12:55:00
3431C88B-0A9C-4D28-87CF-BFC9A1758B88,311209,2500,2017-01-09 20:55:00
3431C88B-0A9C-4D28-87CF-BFC9A1758B88,311166,2500,2017-01-09 02:14:00
7D78A257-712E-4D2A-8438-115B600B6B91,322498,2500,2017-09-30 17:22:00
2F0CFE97-4277-4D74-B648-553BD293B117,312648,5000,2017-02-10 17:24:00
2F0CFE97-4277-4D74-B648-553BD293B117,302883,2500,2016-10-02 16:04:00
3FEE9E28-2A3B-4167-A552-DC5C6AEFE3A4,305397,2500,2016-11-06 16:58:00
3FEE9E28-2A3B-4167-A552-DC5C6AEFE3A4,314453,5000,2017-03-17 19:39:00
3FEE9E28-2A3B-4167-A552-DC5C6AEFE3A4,323177,5000,2017-10-20 09:16:00
3FEE9E28-2A3B-4167-A552-DC5C6AEFE3A4,305837,5000,2016-11-11 18:29:00
3FEE9E28-2A3B-4167-A552-DC5C6AEFE3A4,307908,5000,2016-11-28 17:24:00
3FEE9E28-2A3B-4167-A552-DC5C6AEFE3A4,313942,5000,2017-03-07 18:10:00
3FEE9E28-2A3B-4167-A552-DC5C6AEFE3A4,318840,5000,2017-07-08 13:01:00
A9C08F4A-BBE7-454D-B66F-136616B06413,292911,5000,2016-05-29 17:23:00
B2121DF6-ABB6-4D2B-8728-FFB381F0AE4F,290557,5000,2016-04-29 14:35:00
B2121DF6-ABB6-4D2B-8728-FFB381F0AE4F,302305,5000,2016-09-23 12:01:00
BEBC3E40-7C6A-4A62-9050-38E9D9AA64B2,289090,5000,2016-04-07 17:27:00
E70C6065-9800-4581-B593-B127AB38D97F,287605,2500,2016-03-16 14:02:00
EDE331F7-B251-4D2D-9A66-924BA12ED1D8,302354,2500,2016-09-23 21:50:00
7CEB8ECE-B758-457E-837E-3300C779634A,316686,5000,2017-05-14 21:46:00
7CEB8ECE-B758-457E-837E-3300C779634A,286012,2000,2016-02-16 16:31:00
9DF25C12-F7A5-4B3A-8BE8-0C6A663C4430,314746,2500,2017-03-24 10:52:00
C34A120E-9396-4E90-BBFC-29AB875C2994,317431,10000,2017-06-03 15:55:00
D180A21B-E539-4462-BBD4-2E831630E74A,322862,2500,2017-10-11 17:28:00
D180A21B-E539-4462-BBD4-2E831630E74A,323064,2500,2017-10-16 20:17:00
7DF9E078-902F-4CE3-805C-12C68FEAF18B,293045,2500,2016-05-31 20:30:00
7DF9E078-902F-4CE3-805C-12C68FEAF18B,309946,2500,2016-12-19 20:14:00
7DF9E078-902F-4CE3-805C-12C68FEAF18B,309946,2500,2016-12-19 20:14:00
97A10622-5D4F-4885-8275-A68F8301BF5E,319319,5000,2017-07-21 11:27:00
EBB365D5-7D73-41E3-B516-926EF6055E96,306329,5000,2016-11-18 10:29:00
EBB365D5-7D73-41E3-B516-926EF6055E96,304368,10000,2016-10-23 11:51:00
EBB365D5-7D73-41E3-B516-926EF6055E96,310410,2500,2016-12-26 16:03:00
E1FF9D78-574D-4A28-82B3-F91F0776E06C,321663,2500,2017-09-12 16:55:00
E1FF9D78-574D-4A28-82B3-F91F0776E06C,323077,2500,2017-10-17 13:37:00
4DBEBD95-D711-428A-BBD6-FBA283B845A4,315009,5000,2017-03-30 17:23:00
01BC7D0B-0EFA-4F28-AA76-BB374C0BC9AE,321838,2500,2017-09-16 08:32:00
105D56D7-54E3-4FF6-830F-6C830443BA2C,293566,10000,2016-06-09 14:56:00
5BDCE134-6EE2-411C-9264-F309F79821BA,311243,2500,2017-01-10 18:20:00
E148AE53-5450-442E-9B49-526CAB85FBDB,303736,2500,2016-10-15 03:54:00
D657C874-7D62-43A5-B8BB-4311C9C6299E,306332,2500,2016-11-18 10:37:00
0968557C-8280-4188-879C-082EFD6063E4,314509,5000,2017-03-18 18:52:00
3712A3B6-1D3A-4428-AD81-86CDBCBE6B6C,322144,5000,2017-09-22 15:15:00
FB1F1682-E5F5-43AD-8095-8F80DF7657B4,306231,2500,2016-11-16 20:30:00
FB1F1682-E5F5-43AD-8095-8F80DF7657B4,297784,2500,2016-07-23 18:16:00
7A8E7393-6BF4-4619-9EA2-0232F0239D47,306816,5000,2016-11-24 12:32:00
6FD52470-1F0F-4A15-BAEC-CB7D85D87325,309960,2500,2016-12-20 08:29:00
6FD52470-1F0F-4A15-BAEC-CB7D85D87325,314629,2500,2017-03-21 16:07:00
A53B2A48-DA3E-4ED6-ACF2-18E2FB8A0EBB,304851,2500,2016-10-30 20:45:00
41D9EB12-2B5F-493A-AE7B-B4E564077F27,322346,10000,2017-09-27 01:24:00
1322EC14-7A9C-4AA4-BE58-44473A6E0939,317761,5000,2017-06-11 17:38:00
0A9F6918-7044-4D21-9F2E-888BBE8E98B5,318389,2500,2017-06-26 17:29:00
8C2D2BDB-1C50-4861-A5FA-6A61CC47525D,323756,10000,2017-11-03 16:57:00
D7067C74-DA88-4609-A787-26F5F88C8AAB,308988,5000,2016-12-08 13:13:00
D895D896-6B26-4523-8A15-AD18CDA18BFF,321060,5000,2017-08-31 16:50:00
2938C7EE-A128-485F-BDDA-CA7E2AADFBD5,308864,2500,2016-12-07 13:20:00
69B8C346-FDEC-471A-B4C3-64B6191E06EA,287471,2500,2016-03-14 11:37:00
241F208C-70AB-45AA-9410-614CE70C3819,314622,5000,2017-03-21 12:12:00
382237D8-2C0E-4BFF-98DA-788173C65C9C,312863,2500,2017-02-14 09:47:00
382237D8-2C0E-4BFF-98DA-788173C65C9C,322969,2500,2017-10-14 11:43:00
30ECF011-DB61-4058-BCF4-7E63606F1D13,318578,10000,2017-07-01 12:10:00
30ECF011-DB61-4058-BCF4-7E63606F1D13,301119,5000,2016-09-03 18:40:00
30ECF011-DB61-4058-BCF4-7E63606F1D13,314055,5000,2017-03-10 10:56:00
30ECF011-DB61-4058-BCF4-7E63606F1D13,320056,10000,2017-08-07 14:21:00
30ECF011-DB61-4058-BCF4-7E63606F1D13,310977,5000,2017-01-06 11:43:00
30ECF011-DB61-4058-BCF4-7E63606F1D13,318578,10000,2017-07-01 12:10:00
3B5116F3-0EEB-42AF-8ACF-BB2A430890FA,300319,2500,2016-08-22 15:12:00
1569C3E5-A3F2-4B20-BB27-949F277A11B1,288450,5000,2016-03-30 11:48:00
D5965D49-919A-44CB-9DB4-F8AC007E47AC,293301,5000,2016-06-04 12:16:00
36826667-CFCF-47F3-9D7B-B2D2B423B159,321431,5000,2017-09-08 08:40:00
3CC92AF1-BD56-4967-9816-25E98EA7F8B6,316777,5000,2017-05-16 22:37:00
3CC92AF1-BD56-4967-9816-25E98EA7F8B6,316777,5000,2017-05-16 22:37:00
BDC5A623-FF62-45CB-AEF7-5C27453CBED3,311151,2500,2017-01-08 17:29:00
BDC5A623-FF62-45CB-AEF7-5C27453CBED3,305261,2500,2016-11-05 09:57:00
7E9D2D0E-97A4-4EE7-BCB4-4767DF5CDA62,319170,10000,2017-07-16 20:24:00
B0E9D509-1F17-4ACB-8BA0-46C5AC063E0D,306103,2500,2016-11-15 10:07:00
230EEACE-E35F-4DA9-920E-ACBEBC2AFF59,302900,2500,2016-10-02 20:01:00
F0929179-C84A-4C11-809C-630EDBC5C694,312920,5000,2017-02-14 19:56:00
F0929179-C84A-4C11-809C-630EDBC5C694,312920,5000,2017-02-14 19:56:00
F0929179-C84A-4C11-809C-630EDBC5C694,308651,5000,2016-12-05 13:03:00
F0929179-C84A-4C11-809C-630EDBC5C694,293516,2500,2016-06-08 16:55:00
F0929179-C84A-4C11-809C-630EDBC5C694,293516,5000,2016-06-08 16:55:00
F0929179-C84A-4C11-809C-630EDBC5C694,304596,2500,2016-10-27 13:12:00
F0929179-C84A-4C11-809C-630EDBC5C694,304596,2500,2016-10-27 13:12:00
F0929179-C84A-4C11-809C-630EDBC5C694,311573,5000,2017-01-17 15:15:00
3DB41878-96D2-440E-BB27-8A68A7F37448,308394,5000,2016-12-03 11:00:00
3DB41878-96D2-440E-BB27-8A68A7F37448,308394,5000,2016-12-03 11:00:00
49A45E14-EAF2-4C1C-9C12-FC674F217999,323322,5000,2017-10-24 16:53:00
6D0B96E6-8671-4765-B142-FEA0452616BA,306181,2500,2016-11-16 11:39:00
DE494EFB-2B49-42B2-BB35-FD3166DF80FE,305963,2500,2016-11-12 19:02:00
A432F2F6-B6BA-4DAE-BFB1-CC7BD5CA32B6,292010,5000,2016-05-16 17:44:00
0A36B98E-54E5-483A-BCF5-67D014F71680,315382,5000,2017-04-08 19:52:00
0A36B98E-54E5-483A-BCF5-67D014F71680,307808,5000,2016-11-27 17:06:00
BE9ECF3F-4FC1-48DE-9F8E-BD49B5B213A4,289157,2500,2016-04-08 17:20:00
1A093E70-AB2D-4AE1-A665-5A55C54A543D,319085,2500,2017-07-14 18:46:00
C9E37988-E93B-4F11-A368-4B0E17D25648,322379,2500,2017-09-27 13:20:00
C6B3C249-8FF5-4D0E-942B-1636EE47221F,313018,2500,2017-02-16 22:42:00
6E1649FD-12DC-4AC7-BEC4-C4E724BA3413,321588,10000,2017-09-10 18:56:00
20087001-255B-478F-A3F8-4DD309E4CBAB,316617,2500,2017-05-13 13:40:00
CCC87E02-6378-4D37-8639-F1D61308888C,306701,2500,2016-11-22 18:22:00
B6EB0456-E7F9-449D-911F-62FCC2BC2E8E,311125,5000,2017-01-07 19:35:00
B6EB0456-E7F9-449D-911F-62FCC2BC2E8E,306416,5000,2016-11-18 20:06:00
3E25D583-98D3-41B4-A241-606F492E1CAE,308312,2500,2016-12-02 17:04:00
ABC006F2-B12F-41D7-A3AE-8C38D615F5CE,312162,2500,2017-01-29 21:07:00
EB16519C-809D-4D25-8125-BEAF5641FA63,313038,5000,2017-02-17 16:13:00
EB16519C-809D-4D25-8125-BEAF5641FA63,301227,5000,2016-09-05 14:45:00
8A57A84F-5751-4725-B6D1-5ECEA754E836,308984,5000,2016-12-08 12:19:00
E468CEF7-79F1-4C62-BA87-2273690DB918,322583,2500,2017-10-03 11:20:00
55E45433-B41B-4B7A-BB55-EA9BBB1D4B39,315065,5000,2017-03-31 22:39:00
A8F4DDB9-B776-4F8A-8246-4A059AF9A875,295097,2500,2016-06-25 16:47:00
86A2D290-E271-4CBE-9A88-FE7DD83C3DD5,322994,5000,2017-10-14 17:31:00
F466E16B-C2EB-4E05-A585-882A768B174E,322370,2500,2017-09-27 08:29:00
95B9DC7C-98F6-4623-9BD9-296D5ED41432,321658,5000,2017-09-12 15:41:00
10B555B0-CDCF-47E8-811C-C0BFB23C4813,313544,5000,2017-02-27 16:24:00
F80C0299-FC0D-46A0-846F-CEBBD810EDEC,291000,2000,2016-05-07 19:56:00
587398EF-F81B-4CBE-8016-0C2F139E10F4,320148,5000,2017-08-09 18:53:00
587398EF-F81B-4CBE-8016-0C2F139E10F4,304646,5000,2016-10-28 07:23:00
587398EF-F81B-4CBE-8016-0C2F139E10F4,305969,2500,2016-11-12 21:15:00
A0A32DB4-C679-4CCD-A001-66FBC058B08F,317958,2500,2017-06-16 14:24:00
EBC42555-A547-4F44-ADEC-D3E2530E7FC8,308088,2500,2016-11-30 20:09:00
B83C5F4D-3416-4EAF-9DCA-A0C4291DA994,321219,10000,2017-09-03 16:03:00
6F1F0E36-587A-4E63-A423-B146FDF7590C,294897,2500,2016-06-23 21:05:00
DE565A9A-B7F6-48A7-9A70-EFBA24A04504,311344,10000,2017-01-13 12:28:00
B9A40CA3-5D6E-494F-ADAA-4E104D585E53,305443,2500,2016-11-07 16:16:00
68D219B9-F89D-419A-ACB3-DB20BABE0782,302062,2500,2016-09-18 18:08:00
DF4B109D-C899-482F-A95F-8A4CA558DF65,314909,2500,2017-03-27 16:05:00
2E2B2F80-D77B-4BFC-AE85-2BED2512B081,322797,5000,2017-10-08 19:48:00
3D7D548E-FD9D-4B2C-AB9E-BF6A6B75A76A,309407,10000,2016-12-12 14:12:00
3D7D548E-FD9D-4B2C-AB9E-BF6A6B75A76A,300736,10000,2016-08-29 01:29:00
3D7D548E-FD9D-4B2C-AB9E-BF6A6B75A76A,300889,10000,2016-08-30 21:52:00
F209D29B-930B-4ECA-9877-5366E6498F62,301889,2500,2016-09-16 12:46:00
ECD961FF-6BEF-4DE8-BA35-5249F75F1EEE,322007,5000,2017-09-19 05:29:00
2B5D4FBA-26A6-4CF6-8111-09C172B881AA,300395,2500,2016-08-23 16:43:00
F7A65C83-1B58-41C3-9C4E-3304F68D481A,311022,5000,2017-01-06 16:52:00
06B55DA5-AD11-4068-A25E-33231F9D4616,305462,2500,2016-11-07 19:22:00
48B34771-B0AA-4E8F-8D78-DEAC176D10FB,319305,5000,2017-07-20 19:08:00
D15FB594-536D-4C0C-9271-BFCA0550D776,320953,2500,2017-08-28 20:02:00
2F5CF65A-D13D-4265-97FB-86DF01EA7DC0,323243,2500,2017-10-21 19:31:00
C02C4994-2832-4559-A607-301733D4B9C7,322640,2500,2017-10-04 20:18:00
C02C4994-2832-4559-A607-301733D4B9C7,315439,2500,2017-04-11 00:16:00
B9B8076E-6A10-4E38-A777-A27C3E542C0F,291309,2000,2016-05-13 15:55:00
66DA39A6-17A1-4BD0-87A2-272CFD4DDBCF,300915,5000,2016-08-31 15:25:00
66DA39A6-17A1-4BD0-87A2-272CFD4DDBCF,305545,10000,2016-11-08 20:02:00
66DA39A6-17A1-4BD0-87A2-272CFD4DDBCF,318756,5000,2017-07-06 20:42:00
6AE655A2-88E5-43B8-BED6-6C22DCC9150D,301334,5000,2016-09-07 12:49:00
993497FF-2F41-4628-89AA-9213347B6DF0,322762,10000,2017-10-07 18:24:00
E560ACF6-0393-483B-919E-E8748AB1492B,311290,2500,2017-01-11 20:08:00
0157F274-A418-4625-A030-AF38AE8CCAC4,301483,5000,2016-09-09 19:06:00
86383945-D3A4-4B38-A832-AD568B6010BE,306407,5000,2016-11-18 19:00:00
DA2548F6-B5E1-4282-AC83-51F0889693F7,308961,2500,2016-12-08 09:57:00
A01EE86D-5615-491C-B2B8-34DEE55896EB,311079,5000,2017-01-07 12:07:00
F1DEA3CF-068E-4288-BBFE-F1AF1103AB18,291060,5000,2016-05-08 20:09:00
59C8E86D-A4F5-444A-A8B0-85C230BB10A9,304987,2500,2016-11-02 13:10:00
EEBA2FEE-21EA-4D0A-8ACD-F6B96C280268,301089,5000,2016-09-03 13:54:00
EEBA2FEE-21EA-4D0A-8ACD-F6B96C280268,310984,2500,2017-01-06 14:16:00
6B5B894A-FB8F-42D8-AB90-A5DC99129312,318740,2500,2017-07-06 16:47:00
71601E67-24D6-4C7B-820C-0AA4198AB9DD,300642,2500,2016-08-27 12:58:00
71601E67-24D6-4C7B-820C-0AA4198AB9DD,300641,2500,2016-08-27 12:56:00
2345B57D-2AE5-488C-A675-A8D50446A430,316799,2500,2017-05-17 14:09:00
2345B57D-2AE5-488C-A675-A8D50446A430,317580,5000,2017-06-07 15:37:00
3B39469E-E402-4990-BDA2-9209187955F9,297745,2500,2016-07-23 12:05:00
B918D4E6-9BD5-4B45-B63C-5CAD6526C4FA,322009,2500,2017-09-19 08:35:00
B918D4E6-9BD5-4B45-B63C-5CAD6526C4FA,321614,2500,2017-09-11 17:49:00
B918D4E6-9BD5-4B45-B63C-5CAD6526C4FA,322035,5000,2017-09-19 17:04:00
9A1F03A6-3DDA-41E9-A07A-ACB3002C3555,306438,5000,2016-11-19 10:44:00
A5DB192C-CEF7-48A1-98E2-2E2A38E95B04,322589,5000,2017-10-03 14:46:00
9F973AB6-A7F1-416A-A40A-A8C7FED1F7D0,299657,10000,2016-08-13 16:06:00
57A1C939-C7C7-48E6-8D6C-299B2F9719A6,308118,2500,2016-12-01 08:49:00
45FC2EFA-5D9F-4DF9-B23B-314AAE7EF8B8,323649,2500,2017-11-01 11:57:00
45FC2EFA-5D9F-4DF9-B23B-314AAE7EF8B8,323648,2500,2017-11-01 11:54:00
29F0FC59-F6F5-44C6-AD73-97FACD9B8692,308310,2500,2016-12-02 16:59:00
CCCF2DB3-EE85-4B2A-9960-02FF7FEEFCCB,299414,5000,2016-08-11 17:08:00
91422222-F48D-47F9-9463-999B5E1FF5EC,322730,5000,2017-10-06 20:48:00
5C652282-C2BE-4A39-A1A3-6D14F5C928A1,310563,2500,2016-12-29 13:50:00
5C652282-C2BE-4A39-A1A3-6D14F5C928A1,310562,5000,2016-12-29 13:47:00
42297151-CF0D-435B-8BB2-568A031E44C6,311289,5000,2017-01-11 20:03:00
A6C8537E-2BC4-4303-8656-92100B3F5731,323872,5000,2017-11-05 17:48:00
EB5E2553-A84A-41FC-9663-62D9ECCAE1F7,308921,2500,2016-12-07 21:16:00
EB5E2553-A84A-41FC-9663-62D9ECCAE1F7,308203,2500,2016-12-01 18:55:00
EB5E2553-A84A-41FC-9663-62D9ECCAE1F7,308357,5000,2016-12-02 20:44:00
CE9D87F1-EE08-40AC-91F0-C4ADA968D9C4,311633,2500,2017-01-18 18:19:00
626E42E5-E431-41EC-88AC-A67F574A149B,317711,10000,2017-06-10 14:30:00
F2387EB8-468D-4DBD-B534-CA5DA134EFD2,300375,10000,2016-08-23 14:42:00
0E87149E-89EA-4F20-BDE7-A4BD34C4ABDD,310125,10000,2016-12-21 19:17:00
84D6C9EE-DF33-4F28-A0B1-A242BCD269DD,305460,5000,2016-11-07 18:50:00
3E2B6EE5-1058-4F29-9B8F-76BF757F077F,300910,2500,2016-08-31 12:46:00
C58457F0-95B6-4C7B-A87E-5796F81EDBAB,302335,2500,2016-09-23 17:35:00
E7E63BC9-FF83-4D6C-B8BD-91692B9498B4,323316,5000,2017-10-24 15:52:00
