Unique_member_identifier,Points,Adjustments,POSCineplex,POS,AccountOpenD2D,PacPadD2D,VISACineplex,VISA,VISAAccountOpen,CineplexIssue,CineplexRedeem,AdjustmentBNS,AdjustmentMaritz,AdjustmentCineplex,PointsScene,PointsCatalogOrders,CARAIssue,CARARedeem,AdjustmentCARA,BNSOther,AdjustmentBNSOther,VISAPrePaid,PointsTotal
6CA08310-07B2-4A32-BBD1-DAFD96D866A7,812,0,0,0,0,0,0,0,0,300,0,0,0,0,500,0,12,0,0,0,0,0,0
8ADF6898-999B-447C-8980-F593C62071BA,2717,0,0,0,0,0,0,0,0,800,0,0,0,0,1917,0,0,0,0,0,0,0,0
47575F8D-2A0D-4501-AC73-03E358E76FB1,1743,0,0,0,0,0,0,0,0,2243,-1000,0,0,0,500,0,0,0,0,0,0,0,0
76CF4FC0-0368-4668-A4F9-9051838FC62D,685,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0
514E0E8C-ED0E-4322-90B1-33A9A6EE7C05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
64D004AC-0E8B-44BC-8637-0FFE56094405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD9C3F14-67BB-4B5E-8B48-23CD483BE1B8,800,0,0,0,0,0,0,0,0,300,0,0,0,0,500,0,0,0,0,0,0,0,0
6DA61A29-2D54-4DE2-818C-9E1DAF8BFFDB,650,0,0,0,0,0,0,0,0,150,0,0,0,0,500,0,0,0,0,0,0,0,0
5584A519-4907-4CF7-A691-89F96A54967D,371,0,0,195,0,0,0,26,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0
EE809A36-A230-4867-BD64-C4140C9E5D3E,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
C0F74CF5-7115-4CDF-98CE-9BE857AAFC0E,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE691385-DE0E-47B6-BABC-067FC2ADEDE6,1377,0,482,545,0,0,0,0,0,100,0,0,0,0,250,0,0,0,0,0,0,0,0
DC5FCEEE-F398-40CA-BDDC-3A405C501EF4,6267,0,345,922,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146C427A-B878-4F01-9BF3-9576DEA02FDB,1864,0,431,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1A90C4A-7787-4CD8-B46A-1E8300D4ADE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7DA7791C-E1B2-42EF-94EE-355E0181DC3D,850,0,0,0,0,0,0,0,0,350,0,0,0,0,500,0,0,0,0,0,0,0,0
F51FED68-FFF4-4565-BCBB-61EFBEC7D14F,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
C12F1637-FE1C-4398-A97E-60BB7F590505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8F44800-61B9-41FE-BA6B-B354BF0C1681,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1A5AC236-2D32-45C1-B96E-0D79F823540A,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0
AE9B63A4-D14D-4709-9205-E6998C1C7753,551,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,51,0,0,0,0,0,0
088266D2-7263-42E4-816D-7BD04D842223,1749,0,0,0,0,0,0,0,0,1247,0,0,0,0,500,0,2,0,0,0,0,0,0
FDDB1737-019C-4604-BBEB-3B770784BCD0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98FBE66D-7FB0-495A-BC4B-7D4B59E4F442,675,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0
C51E1D01-87E0-4D15-8285-DCFEFB0B37ED,2762,0,30,34,0,0,0,3035,2000,100,0,0,0,0,-3437,0,0,0,0,1000,0,0,0
DF6726A6-637C-4F52-ADB0-59C7349DCAB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90E34E5E-5E77-4685-AC04-D7565334E6CA,1628,0,0,1397,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01BC3E38-0138-4F0C-B903-53317000CE18,5902,0,304,464,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
BF1C055A-CEFF-48E2-B80F-D2D661519C42,825,0,0,0,0,0,0,0,0,575,0,0,0,0,250,0,0,0,0,0,0,0,0
439DBC86-F165-4BF4-BB8D-6DD0C26B3547,1645,0,0,0,0,0,0,0,0,1051,0,0,0,0,500,0,94,0,0,0,0,0,0
125AEC55-08AE-4E96-8796-63EA27576DC7,870,0,0,0,0,0,0,0,0,370,0,0,0,0,500,0,0,0,0,0,0,0,0
326AA83F-C11B-4050-BBAB-7D9A5BDA4EAF,967,0,0,0,0,0,0,0,0,717,0,0,0,0,250,0,0,0,0,0,0,0,0
DB1FE7B3-D1EA-4334-8ED5-4F4C226EEF87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90E29ACA-6E4A-4352-A7D4-A065A455D2A6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D2FE057-1F69-4F5F-9F20-E8A67867F3EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5A1499D9-1533-4A37-AE59-7CBAADC5E4B5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CF336ED-F4E9-4C52-82D7-3FD262C165B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9480DC4-FA26-468A-9077-332FA9A7EA09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559869D3-2BA7-464A-975F-15A8842591A8,1516,0,183,473,0,0,405,3451,2000,0,0,0,0,0,-5996,0,0,0,0,1000,0,0,0
D0BF3F53-4C67-433E-AF44-904D08F5A0C5,389,0,26,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD19BC76-44CD-453C-A83A-ED0075545E89,1063,0,0,0,0,0,0,0,0,552,0,0,0,0,500,0,11,0,0,0,0,0,0
8FBF051D-2B7B-41C9-BDFF-89E2991E6143,1230,150,0,0,0,0,0,0,0,730,0,0,0,150,500,0,0,0,0,0,0,0,0
C89AF366-256F-4754-AB42-1AFA7359C0A3,689,0,0,0,0,0,0,0,0,150,0,0,0,0,539,0,0,0,0,0,0,0,0
5C94E2D1-D374-4546-83B5-28BC70996352,1010,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0
12C2A6B6-D8FF-4F26-A92F-94C76339A65E,20,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5E808054-E8C5-4A5F-9CBD-10A3BEAC18D8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C576B24-30D9-4841-84AC-FC03D28D127B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E854D2DB-E56A-464E-A97E-E71E5D90C9FC,5128,0,6,756,0,0,0,1366,2000,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
472F8FC5-883B-480E-AE6E-2C1F560E5445,1197,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFBE2A13-A1C4-47CE-9D56-EEBABD05C801,1076,0,0,104,0,0,0,0,0,722,0,0,0,0,250,0,0,0,0,0,0,0,0
1A6EC23C-68B8-4DD5-BBAD-BACCAA34EE99,9212,0,2,44,0,5000,0,2166,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39B6744A-E42E-4ED1-9855-3BC9A48E7E73,566,0,55,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91ABBEB2-FC5F-4D5D-8262-FDF93120E0DA,2051,0,93,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D4ABA19E-109F-4444-AED2-8CD1E243107D,702,0,0,0,0,0,0,0,0,242,0,0,0,0,460,0,0,0,0,0,0,0,0
447836E8-1785-42C4-B633-95D66218F547,9762,0,83,544,0,0,0,6135,2000,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
19D0E857-C88C-4754-8363-9FEAC770AB63,226,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,6,0,0,0,0,0,0
F4A0C155-2BBB-408D-87CF-F72BDB2F1A97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8BE06BF4-5CFF-4815-A846-0142F79190AA,1003,0,0,0,0,0,0,0,0,475,0,0,0,0,500,0,28,0,0,0,0,0,0
23D1F9B1-325C-4DEF-B732-172E5C50BF6D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5CB8EB22-4EB1-4023-8253-F34C7F370B48,523,0,229,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F64053E0-98B6-47DB-960F-2E8D149DFA28,178,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,11,0,0,0,0,0,0
BC3BCB2F-94E6-4180-BD53-255E481AEC94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5F23ECD9-7449-4B17-AD35-F341C380B800,1250,0,0,0,0,0,0,0,0,1000,0,0,0,0,250,0,0,0,0,0,0,0,0
B52605E6-1F4D-4EB7-AFD3-2E6AE70D9C99,1426,0,0,0,0,0,0,0,0,270,0,0,0,0,1154,0,2,0,0,0,0,0,0
0669342A-84F6-4964-BE28-8709044827C6,1705,0,25,543,0,0,0,0,0,600,0,0,0,0,535,0,2,0,0,0,0,0,0
BAD3EEA7-626B-4141-AA3C-DB47CC0BC2D4,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,0,0,0,0,0,0,0,0
A8320875-8750-42DA-9002-F42D12339D2B,640,0,0,0,0,0,0,0,0,390,0,0,0,0,250,0,0,0,0,0,0,0,0
26679564-1382-4F9A-A5E1-F587A8C42A29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC0D652A-48AA-4E90-84FC-0B81C1C63999,609,0,842,625,0,5000,0,0,0,142,-6000,0,0,0,0,0,0,0,0,0,0,0,0
5284905F-EEEC-410E-88FB-6BD2C1763430,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,0,0,0,0,0,0,0
078E8915-0CF2-4563-B3D1-A1C515CCB5C2,320,0,135,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99FA9CA2-A9AD-450F-892F-86D3E13EFFCF,5373,0,175,198,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0CCD274B-1D35-41C9-B50E-A7AFD0F18415,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
6BD424CD-EF3D-4262-8E88-065C21884E0B,167,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0
3CDC7E3E-923C-4461-902E-0C0478BFBB43,164,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B557E526-2B75-4B07-98D7-CB0F68A31984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60006E18-2430-4256-80E5-C65198085636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200E04D-CF4C-4EAD-A9BE-61DBB0DF5C29,904,0,-14,417,0,5000,90,2789,2000,452,-10500,0,0,0,-2420,0,90,-3000,0,6000,0,0,0
F58CC7F6-E7E1-458E-B575-53B4B03401D8,1848,0,0,0,0,0,0,0,0,150,0,0,0,0,1640,0,58,0,0,0,0,0,0
8ED633DC-7BD2-4E74-9CC9-9CF0048CE1A2,556,0,0,0,0,0,0,0,0,300,0,0,0,0,250,0,6,0,0,0,0,0,0
E132B13F-70C1-442A-B313-55074E533435,3630,0,88,2737,0,0,0,0,0,500,0,0,0,0,305,0,0,0,0,0,0,0,0
09114526-B38B-4DFC-86A0-65BFAE5DE2FC,3370,0,124,220,0,0,0,3506,2000,20,-3000,0,0,0,500,0,0,0,0,0,0,0,0
1F60305F-BDBE-4D94-AD2B-0198BED09220,515,0,155,1117,0,0,0,1098,2000,100,-3500,0,0,0,-1455,0,0,0,0,1000,0,0,0
376803C1-F17A-4CBB-9C47-44AB55423A61,2558,0,136,1993,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0
B65A3729-92C7-45EF-AFB9-DAD770CC75EB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C56A6972-BAD4-43B0-96DA-EB66C0FAB651,727,0,0,0,0,0,0,0,0,477,0,0,0,0,250,0,0,0,0,0,0,0,0
508D8258-BB93-4F5F-9E06-E43990164621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF8C61E5-71A7-41BF-9074-1EA62C4DE6A4,799,0,0,0,0,0,0,0,0,2150,-2500,0,0,0,1105,0,44,0,0,0,0,0,0
A3B50DAE-2F21-4E4F-B084-656E1D037D3E,470,0,0,0,0,0,0,0,0,220,0,0,0,0,250,0,0,0,0,0,0,0,0
74AE8804-32F3-4169-9B8F-7F4AC7DE0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2D6471D7-05A1-40DC-A9BC-CBAA3F36AF49,0,0,0,0,0,0,0,0,0,2250,-2500,0,0,0,250,0,0,0,0,0,0,0,0
3BB94CD5-52DC-4B1D-A23A-0368F8729E08,528,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,28,0,0,0,0,0,0
1AD2BBC2-6FF3-46F9-924D-13F99B14C539,840,0,0,0,0,0,0,0,0,340,0,0,0,0,500,0,0,0,0,0,0,0,0
77761A07-12C7-4464-BC8C-D8C85F3678EB,1823,0,21,674,0,0,165,2309,2000,150,0,0,0,0,-4496,0,0,0,0,1000,0,0,0
19A8A8AB-92B7-4B72-948E-9632F3873DD1,640,0,252,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A94A80CE-6762-43C9-B273-089DB85FDA43,742,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0
D6BAEC07-DE3B-4486-B671-353A5979F4A7,541,97,6,35,0,0,0,0,0,0,0,0,97,0,500,0,0,0,0,0,0,0,0
2C64C474-17A7-4766-849F-F363F2FEE655,126,0,0,0,0,0,0,0,0,20,-1000,0,0,0,1106,0,0,0,0,0,0,0,0
FE7324D4-8FDC-40EB-A130-6F4A6E48AB8B,750,0,0,0,0,0,0,0,0,500,0,0,0,0,250,0,0,0,0,0,0,0,0
8A358D51-9A52-4E18-86E0-4B9A94F98D55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0857C1F5-5F9E-4BB0-A664-45BF1F6192B5,5714,0,124,590,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7DAB2380-196A-4F6F-BF00-0D8BE4E9C4BF,350,0,0,0,0,0,0,0,0,100,0,0,0,0,250,0,0,0,0,0,0,0,0
8438F730-361B-41D0-ABE5-1D856637A8D5,362,0,134,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734625D6-BB74-4143-A1AE-3D6648732494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6C68167F-C9EC-4489-9A7C-0B27A307AF0B,1236,0,0,0,0,0,0,0,0,117,0,0,0,0,1103,0,16,0,0,0,0,0,0
68EE88CD-66D7-4553-9E24-BE90EB4920B8,1117,0,0,0,0,0,0,0,0,867,0,0,0,0,250,0,0,0,0,0,0,0,0
3E0321A0-FE9C-4AD5-A47E-623C44B82E14,1500,0,0,0,0,0,0,0,0,1250,0,0,0,0,250,0,0,0,0,0,0,0,0
D152C42E-0362-427B-AB4B-27F0C7433743,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
F664CEE4-486C-4B87-87BD-2B5A21CE04E2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98EF610B-56BF-4E7A-9409-E1FB91B186B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21C1CCE9-A217-4608-B34C-6A6AE25438F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48D407FA-9F2F-473E-80F8-5F05601752BF,445,0,0,0,0,0,0,0,0,195,0,0,0,0,250,0,0,0,0,0,0,0,0
2992BF1C-5503-48C1-B1B5-3F968871864A,18,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A175ACF6-1E2F-41CB-A6CD-BBFC220A0CA7,418,0,0,0,0,0,0,0,0,150,0,0,0,0,268,0,0,0,0,0,0,0,0
8CFFDB10-4166-4DB9-A118-D83446DC035B,450,0,0,0,0,0,0,0,0,200,0,0,0,0,250,0,0,0,0,0,0,0,0
B240D25B-F110-4FB4-A015-202712A44155,678,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,45,0,0,0,0,0,0
AEBD1453-78F3-405D-93B7-961A6D96D45F,529,0,0,0,0,0,0,0,0,254,0,0,0,0,250,0,25,0,0,0,0,0,0
E5D783B2-9D73-4E97-B7D9-E22B24B02031,3724,0,0,0,0,0,0,0,0,3474,0,0,0,0,250,0,0,0,0,0,0,0,0
7F133670-6277-49CD-8766-6870BEC73ED8,400,0,0,0,0,0,0,0,0,150,0,0,0,0,250,0,0,0,0,0,0,0,0
DA7BE232-8391-46A2-9A6A-02C3C9A36D8C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57DF4373-E3EC-4F82-972B-E8AC16F696D0,2270,0,612,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B774BC99-32BC-49BD-A21D-940E921169C5,2074,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA471A8B-DF97-453B-A573-9F22B58BDFF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFC24253-8DAD-4618-99FE-3411BA4C29EA,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0962DDAA-4141-49EC-AD06-9F08DC162455,825,0,0,0,0,0,0,0,0,270,0,0,0,0,555,0,0,0,0,0,0,0,0
A5811540-B5D2-41F2-8732-8FD82F77412D,935,0,0,0,0,0,0,0,0,685,0,0,0,0,250,0,0,0,0,0,0,0,0
1268D14F-B8F2-4B53-8787-4BDC2DF96510,650,0,0,0,0,0,0,0,0,400,0,0,0,0,250,0,0,0,0,0,0,0,0
AD78D366-D298-42F4-857D-8504C1C76468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0B69EEF7-2BA7-4034-BA9C-65AFA544C79C,1070,0,0,0,0,0,0,0,0,401,0,0,0,0,669,0,0,0,0,0,0,0,0
6F3D3EA2-E0F0-4FAB-82F7-EA7DE10D3B3F,857,0,0,0,0,0,0,0,0,450,0,0,0,0,407,0,0,0,0,0,0,0,0
CD16C764-C00B-4176-A98C-E15BFBC49F67,1435,0,0,0,0,0,0,0,0,1131,0,0,0,0,304,0,0,0,0,0,0,0,0
2C6FD289-B336-4985-BBAD-2C72F14ABC17,794,0,0,0,0,0,0,0,0,813,-1000,0,0,0,981,0,0,0,0,0,0,0,0
0DA79A80-E70C-400D-863F-6A9E97ED4F2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13F57A19-36F9-4E73-90D6-53CA0984E643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332B83F-03DF-4B7E-BEFC-4084F1A2BB13,700,0,0,0,0,0,0,0,0,450,0,0,0,0,250,0,0,0,0,0,0,0,0
B8736F1D-4281-4533-B701-E80C741DE1B5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623B8AC-170C-4DD5-BD79-8EBD9EA0BD57,580,0,0,0,0,0,0,0,0,120,0,0,0,0,460,0,0,0,0,0,0,0,0
531B6506-6C17-4A9D-A1D8-E894EEDC6BA2,611,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0
68E9528F-026D-4759-8B53-F05109F44DFD,400,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
420940E9-739C-463A-B0F1-9527F5A2E26B,470,0,0,0,0,0,0,0,0,220,0,0,0,0,250,0,0,0,0,0,0,0,0
B45D5903-5FCD-4989-B14D-6A0F33E2872B,918,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0
3F5532EC-99BF-4D73-A862-460C35C2B1AA,2100,0,0,0,0,0,0,0,0,1350,0,0,0,0,750,0,0,0,0,0,0,0,0
986DFE10-3A95-43B7-86B9-683968E43C2E,495,0,0,0,0,0,0,0,0,245,0,0,0,0,250,0,0,0,0,0,0,0,0
E706B600-5965-47C0-8C61-91D9BDFA1EFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA74C6A4-C0B0-4746-9F1E-CA8E41631FE8,334,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,84,0,0,0,0,0,0
86E434AD-E90C-426E-9ED1-F75FC7B9971B,1953,0,82,56,0,0,0,15284,2000,0,-16500,0,0,0,31,0,0,0,0,1000,0,0,0
16D6C3B2-7A25-453F-8B72-5304B1A4FDB7,2185,0,20,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD513916-0A2C-44CD-8654-AB062E5EEB09,2902,0,0,0,0,0,0,0,0,2601,0,0,0,0,250,0,51,0,0,0,0,0,0
81727940-90F7-4A87-BAC3-4A9AE6FA697A,550,0,0,0,0,0,0,0,0,300,0,0,0,0,250,0,0,0,0,0,0,0,0
B16A638D-470C-4AC1-AD9C-BD072FFED8AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70BC33E4-6A48-4F0A-AF87-5DBF9A94F0CF,1970,0,0,0,0,0,0,0,0,1720,0,0,0,0,250,0,0,0,0,0,0,0,0
E00C250F-8324-4A29-82E1-AAE5D4C673A9,769,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,519,0,0,0,0,0,0
7E2FD18A-8A60-4770-8875-720A39E0C539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA93BA98-B6B1-467D-951C-49D8D7A5D279,1585,0,0,0,0,0,0,0,0,1335,0,0,0,0,250,0,0,0,0,0,0,0,0
54279F39-E8AB-4635-8AC5-B0634DEB6246,1350,0,0,0,0,0,0,0,0,251,0,0,0,0,1099,0,0,0,0,0,0,0,0
5CDB5618-9E5F-4A1B-8BE4-EA8755A91AD1,1250,0,0,0,0,0,0,0,0,1000,0,0,0,0,250,0,0,0,0,0,0,0,0
13E3287D-5711-4468-A028-2A1899ABCD46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E797A24C-B067-4E64-A76C-7567182A7635,415,0,0,0,0,0,0,0,0,100,0,0,0,0,315,0,0,0,0,0,0,0,0
7E9BA7E6-172B-4A77-A42A-6E6602CE165F,900,0,0,0,0,0,0,0,0,650,0,0,0,0,250,0,0,0,0,0,0,0,0
BF364637-97C7-43D3-9D53-8E8BEE55552A,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0
37B4EFBC-D12F-4445-ACFC-3AA864DA7101,341,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940CE16-0496-4506-938E-3052AB3D3466,132,0,21,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FE9512B-0270-4C9A-B598-B0D156E4C079,1492,0,0,0,0,0,0,0,0,1217,0,0,0,0,250,0,25,0,0,0,0,0,0
C8002559-3D5D-4130-9C6B-7BD310D99A1F,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0
1408E464-E44A-4AF8-9265-F215312EA023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5E47AA6D-A91B-4666-B438-B4E6DFF50718,2249,0,0,0,0,0,0,0,0,525,0,0,0,0,1724,0,0,0,0,0,0,0,0
23698B28-C523-4A15-B225-03086B98C54B,1292,0,0,0,0,0,0,0,0,700,0,0,0,0,483,0,109,0,0,0,0,0,0
509BF27D-28ED-4572-85B0-917B284316E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0E4ED9C-F301-43DB-B6B9-03D5D1D13964,150,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0
AAE4744F-30F3-4E44-AEBB-238B25673231,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0
A495185E-96EC-4FEA-9586-5D1A0C8975D2,550,0,0,0,0,0,0,0,0,300,0,0,0,0,250,0,0,0,0,0,0,0,0
86EB55D2-D9FA-4487-B944-3C8F8C8E4B96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209AC7AE-DD77-4C7F-B61F-0D89EBF6865A,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
D5B8D230-30F3-4604-9BA6-91B118B4E89B,350,0,0,0,0,0,0,0,0,100,0,0,0,0,250,0,0,0,0,0,0,0,0
6F62B23D-3432-4A4B-8072-5E3C5DE52C93,327,0,173,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A2BC804-5255-4C38-975A-5D6C59F9502D,5000,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0D018061-4181-4A35-B111-ED77536D1C7F,3639,0,12,288,0,0,220,4419,2000,450,-4000,0,0,0,250,0,0,0,0,0,0,0,0
E4B19765-5F09-4C2D-B67A-98241860ECBF,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,0,0,0,0,0,0,0,0
2F68FB3C-0742-4932-8A06-22953983CAD1,4529,0,0,0,0,0,0,0,0,4240,0,0,0,0,289,0,0,0,0,0,0,0,0
1A53F75E-183C-4958-85E9-167E9B90612F,217,0,126,761,0,0,0,0,0,1080,-2000,0,0,0,250,0,0,0,0,0,0,0,0
08187010-42B7-43CC-AA34-04EB74ACAD2E,854,0,116,638,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
71754BC8-8072-430B-8932-010D46DBF9D2,2500,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A19282E2-D37B-45F6-A595-22F6B26F9B6F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0331F20B-0A4C-46F2-B7EB-FE7AE7719428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
