LocationID,LocationCode,BrandCode,isCorporate,Name,Address,City,Province,PostalCode,OperatingStatus
3953,2442,SWD,FALSE,HV-Starbank                   ,423 Norwich Avenue,Woodstock,Ontario,N4S 3W4,Active
3954,2443,SWD,FALSE,"HV-9 Champlain St.,Dieppe     ",9 Champlain St.,Dieppe,New Brunswick,E1A 1N4,Inactive
3955,2444,SWD,FALSE,"HV - Bovaird Dr., Brampton    ",380 Bovaird Drive,Brampton,Ontario,L6Z 2S6,Closed
3956,2445,SWD,FALSE,HV- Ira NeedlesBlvd & Highland,235 Ira Needles Blvd,Kitchener,Ontario,N2N 0B2,Active
3957,2446,SWD,FALSE,"HV-Bronson Ave., Ottawa       ",564 Bronson Ave,Ottawa,Ontario,K1R 6K3,Active
3958,2447,SWD,FALSE,"HV - Kingston Rd., Scarborough",3490 Kingston Rd,Scarborough,Ontario,M1M 1R5,Closed
3959,2448,SWD,FALSE,"HV-Royal Windsor Dr., Miss.   ",2077 Royal Windsor Drive,Mississauga,Ontario,L5J 1K5,Active
3960,2449,SWD,FALSE,"HV -Westmount Rd.W.,Kitchener ",80 Westmount Rd West,Kitchener,Ontario,N2M 1R5,Active
3961,2450,SWD,FALSE,"HV-Rowntree Dairy Rd,Woodbridg",1000 Rowntree Dairy Rd Unit 1,Woodbridge,Ontario,L4L 5X3,Active
3962,2451,SWD,FALSE,HV Plus-WaterdownShopping Ctr ,255 Dundas St East,Waterdown,Ontario,L0R 2H6,Active
3963,2452,SWD,FALSE,HV - South Edmonton           ,10008 22nd Avenue NW,Edmonton,Alberta,T6N 1J6,Active
3964,2453,SWD,FALSE,"HV-2810 St. Joseph,Orleans    ",2810 St.Joseph Boulevard,Orleans,Ontario,K1C 1G5,Inactive
3965,2454,SWD,FALSE,"HV - St.Clair Ave. W., Toronto",550 St Clair Ave W,Toronto,Ontario,M6C 1A5,Closed
3966,2455,SWD,FALSE,"HV - chemin Herron, Dorval    ",950 Herron Rd,Dorval,Quebec,H9S 1B3,Closed
3967,2456,SWD,FALSE,"HV-Bank Street, Ottawa        ",2430 Bank Street,Ottawa,Ontario,K1V 0T7,Active
3968,2457,SWD,FALSE,"HV-QueenStreetS, Bolton       ",301 Queen St South,Bolton,Ontario,L7E 2B2,Active
3969,2458,SWD,FALSE,"HV-Davis Street, Newmarket    ",1111 Davis Drive,Newmarket,Ontario,L3Y 8X2,Active
3970,2459,SWD,TRUE,HV-27 Carlton St - Toronto    ,27 Carlton St,Toronto,Ontario,M5B 1L2,Closed
3971,2460,SWD,FALSE,HV-Cottrelle                  ,30 Cottrelle Blvd,Brampton,Ontario,L6S 0E1,Active
3972,2461,SWD,FALSE,"HV Plus-Dundas St. E.,Trenton ",283 Dundas St E,Trenton,Ontario,K8V 1M1,Active
3973,2462,SWD,FALSE,"HV-Bayview Avenue,Willowdale  ",3343 Bayview Ave,North York,Ontario,M2K 1G4,Active
3974,2463,SWD,FALSE,"HV-Memorial Avenue, Orillia   ",370 Memorial Drive,Orillia,Ontario,L3V 6K8,Active
3975,2464,SWD,FALSE,Harvey's L'Ormiere,9080 boul.De L'Ormiere,Quebec City,Quebec,G2B 3K3,Active
3976,2465,SWD,FALSE,"HV Plus-SpringGardenRd,Halifax",5656 Spring Garden Rd,Halifax,Nova Scotia,B3J 1H4,Inactive
3977,2466,SWD,FALSE,"HV-Hurontario St.,Mississauga ",4559 Hurontario St Unit A13,Mississauga,Ontario,L4Z 3L9,Active
3978,2467,SWD,FALSE,"HV - KingStreetEast, Courtice ",1427 King St E,Courtice,Ontario,L1E 2T8,Inactive
3979,2468,SWD,FALSE,"HV-Sheppard Avenue E, Toronto ",1800 Sheppard Ave. E.,Willowdale,Ontario,M2J 5A8,Inactive
3980,2469,SWD,FALSE,"HV - boul Harwood, Dorion     ",347 Boul Harwood,Vaudreuil-Dorion,Quebec,J7V 7W1,Closed
3981,2470,SWD,FALSE,"HV - Sherbrooke Rd.E., Quebec ",12804 Rue Sherbrooke E,Pointe-Aux-Trembles,Quebec,H1A 4Y3,Closed
3982,2471,SWD,TRUE,HV-114 Woodlawn Rd - Dartmouth,114 Woodlawn Rd,Dartmouth,Nova Scotia,B2W 2S7,Closed
3983,2472,SWD,FALSE,"HV Plus-Bowes St., Parry Sound",121 Bowes St,Parry Sound,Ontario,P2A 2L8,Active
3984,2474,SWD,FALSE,"HV-Jean Talon, St. Leonard    ",4247 Rue Jean-Talon Est,Saint-Leonard,Quebec,H1S 2J9,Active
3985,2475,SWD,FALSE,"HV-Strasburg Road, Kitchener  ",700 Strasburg Road,Kitchener,Ontario,N2E 2M2,Active
3986,2476,SWD,FALSE,"HV-UpperOttawaStreet, Hamilton",1575 Upper Ottawa Street,Hamilton,Ontario,L8W 3E2,Active
3987,2477,SWD,FALSE,"SC Plus-Kent Street W, Lindsay",431 Kent St W (Swiss Plus #1909),Lindsay,Ontario,K9V 4S3,Closed
3988,2478,SWD,FALSE,"HV-4235 rue Wellington,Verdun ","4235, rue Wellington",Verdun,Quebec,H4G 1V9,Inactive
3989,2479,SWD,FALSE,"HV-Regent Street S., Sudbury  ",2169 Regent Street,Sudbury,Ontario,P3E 3Z9,Active
3990,2480,SWD,FALSE,HV Markham                    ,"",Markham,Ontario,"",Inactive
3991,2481,SWD,FALSE,"HV - McNicoll Avenue, Scarboro",3580 McNicoll Ave,Scarborough,Ontario,M1V 5G2,Inactive
3992,2482,SWD,FALSE,"HV - boul Kennedy, Levis      ",128 Rte Du President-Kennedy,Levis,Quebec,G6V 6C9,Inactive
3993,2483,SWD,TRUE,"HV-St.Catherine St. W,Montreal",2209 Rue Sainte-Catherine O,Montreal,Quebec,H3H 1M9,Inactive
3994,2484,SWD,FALSE,"HV-Hwy 401/48, Port Hope      ",2211 County Road #28,Port Hope,Ontario,L1A 3W4,Active
3995,2485,SWD,FALSE,"HV-Dixon Road, Etobicoke      ",648 Dixon Rd,Etobicoke,Ontario,M9W 1J1,Active
3996,2486,SWD,FALSE,"HV Plus-Barrie View Dr, Barrie",85 Barrie View Dr (Swiss Plus #1763),Barrie,Ontario,L4N 8V4,Active
3997,2487,SWD,FALSE,"HV Plus-Windward Dr, Grimsby  ",5 Windward Dr  (Swiss #1907),Grimsby,Ontario,L3M 4E8,Active
3998,2488,SWD,FALSE,"HV-3795 Hwy 144,Chelmsford    ",3795 Hwy 144,Chelmsford,Ontario,P0M 1L0,Inactive
3999,2489,SWD,FALSE,"HV Plus-Aubuchon, Quebec      ",1420 Rue Aubuchon,Trois-Rivieres,Quebec,G8Y 5L3,Closed
4000,2490,SWD,FALSE,"HV Plus-Queensway East,Simcoe ",101 Queensway Dr E (Swiss Chalet #1958),Simcoe,Ontario,N3Y 4M5,Active
4001,2491,SWD,FALSE,HV Bradford                   ,481 Holland Street West,Bradford,Ontario,L3Z 0C1,Active
4002,2492,SWD,FALSE,"HV-boul. De La Seigneurie, Que",9 Boul de la Seigneurie E,Blainville,Quebec,J7C 4G6,Inactive
4003,2493,SWD,TRUE,"HV-735 Renforth Ave., Etobicok",735 Renforth Dr,Etobicoke,Ontario,M9C 2N8,Closed
4004,2494,SWD,FALSE,"HV-Lawrence Ave.E.,NorthYork  ",627 Conacher Drive,Toronto,Ontario,M2M 3N2,Closed
4005,2496,SWD,FALSE,"HV-boul De Mortagne, Que      ",95A Boul de Mortagne,Boucherville,Quebec,J4B 6G4,Active
4006,2498,SWD,FALSE,"HV-Geneva St., St. Catharines ",277 Geneva Street,St. Catharines,Ontario,L2N 2E9,Active
4007,2499,SWD,FALSE,Harvey's - CNE                ,CNE,Toronto,Ontario,"",Closed
4008,2500,SWD,FALSE,HV Plus-Highway #69 N.ValCaron,3140 Hwy 69 North,Val Caron,Ontario,P3N 1G3,Closed
4009,2501,SWD,FALSE,HV-Markham                    ,9275 Highway #48,Markham,Ontario,L6E 1A2,Active
4010,2502,SWD,FALSE,"HV-Georgetown, Ontario        ",320 Guelph St (Swiss Plus #1911),Georgetown,Ontario,L7G 4B5,Active
4011,2503,SWD,FALSE,HV-Drummondville              ,4900 Boul St Joseph,Drummondville,Quebec,J2C 2B7,Active
4012,2504,SWD,FALSE,"HV-Union Stn, Front St W, Tor.",65 Front St West (Union Station),Toronto,Ontario,M5J 1E6,Closed
4013,2505,SWD,FALSE,"HVPlus-Wilfrid Laurier,Beloeil",146 Boul Sir-Wilfrid-Laurier,Beloeil,Quebec,J3G 4G7,Closed
4014,2506,SWD,FALSE,"HV-boul.deL'Ormiere,Neufchatel",9550 Boul de L'Ormiere,QUÉBEC,Quebec,G2B 3Z6,Closed
4015,2507,SWD,FALSE, HV-Markham Road Scarborough  ,1780 Markham Road,Scarborough,Ontario,M1B 2W2,Active
4016,2508,SWD,TRUE,"HV-Hwy 10, Brampton ON        ",200 County Court Blvd,Brampton,Ontario,L6W 4K7,Inactive
4017,2509,SWD,FALSE,HV-Harvey's Millwood          ,5303 23rd Ave NW,Edmonton,Alberta,T6L 7G5,Active
4018,2510,SWD,FALSE,"HV-Innes Rd, Ottawa           ",1899 Cyrville Rd (Swiss #1924),Ottawa,Ontario,K1B 1A9,Active
4019,2511,SWD,FALSE,HV-University of Saskatchewan ,University of Saskatchewan,Saskatoon,Saskatchewan,S7N 5A3,Active
4020,2512,SWD,FALSE,"HVPlus - Robie Street, Truro  ",79 Robie St (Swiss #1904),Truro,Nova Scotia,B2N 1K8,Inactive
4021,2513,SWD,FALSE,Harvey's Plus - Bowmanville   ,170 Liberty St S,Bowmanville,Ontario,L1C 4W4,Active
4022,2514,SWD,FALSE,"HV-Huntsville, Ontario        ","",Huntsville,Ontario,"",Inactive
4023,2515,SWD,TRUE,"HV-MacLeod Trail, Calgary     ",7218 MacLeod Trl SE,Calgary,Alberta,T2H 0L9,Active
4024,2516,SWD,FALSE,"HV - King Street West,Hamilton",2 King St W,Hamilton,Ontario,L8P 1A1,Closed
4025,2517,SWD,FALSE,HV-Boul Lacroix Quebec        ,15075 boul. Lacroix,St. Georges de Beauce,Quebec,G5Y 1R5,Active
4026,2518,SWD,FALSE,"HV-Rexwood Rd, Mississauga    ",6995 Rexwood,Mississauga,Ontario,L4T 1N1,Active
4027,2519,SWD,FALSE,"HVPlus - rue Dube,Courcellette",190 Rue Dube SS20,Courcelette,Quebec,G0A 1R1,Inactive
4028,2520,SWD,FALSE,"HVPlus - Bedford Hwy., Bedford",1595 Bedford Hwy,Bedford,Nova Scotia,B4A 3Y4,Inactive
4029,2522,SWD,FALSE,"HV-Earl Grey Drive, Kanata    ",150 Earl Grey Drive,Kanata,Ontario,K2T 1B6,Active
4030,2523,SWD,FALSE,"HV-Hwy. 115/35, Clarington    ",3459 Hwy 35,Newcastle,Ontario,L1B 1L9,Closed
4031,2524,SWD,FALSE, HV-Lakeshore Ave.& Kerr St.  ,150 Lakeshore Road West,Oakville,Ontario,L6K 1E4,Active
4032,2525,SWD,FALSE,"HV-10350 - 34 Ave, Edmonton   ",10350 34 Ave NW,Edmonton,Alberta,T6J 7A2,Active
4033,2526,SWD,FALSE,"HV-8865 Yonge St,Richmond Hil ",8865 Yonge St,Richmond Hill,Ontario,L4C 6Z1,Active
4034,2527,SWD,FALSE,"HV-King Street E., Kitchener  ",4355 King St East,Kitchener,Ontario,N2P 2E9,Active
4035,2528,SWD,FALSE,HV-Brock University           ,Brock University-Student Centre,St. Catharines,Ontario,L2S 3A1,Active
4036,2529,SWD,FALSE,HV-Stouffville (SWI 1943)     ,15 Sandale Rd (Swiss #1943),Stouffville,Ontario,L4A 8B7,Active
4037,2530,SWD,TRUE,"HV - St. Laurent, Ottawa      ",2241 St Laurent Blvd,Ottawa,Ontario,K1G 1B1,Closed
4038,2531,SWD,FALSE,"HV - C.F.B. Petawawa, Petawawa",CFB Petawawa BLDG R102,Petawawa,Ontario,K8H 2X3,Inactive
4039,2532,SWD,TRUE,"HV Plus-Hwy 11 S.,Gravenhurst ",Hwy 11 S RR#1,Gravenhurst,Ontario,P1P 1R1,Closed
4040,2533,SWD,FALSE,"HVPlus-Woodbine Ave,Keswick   ",24398 Woodbine Ave  (Swiss #1920),Keswick,Ontario,L4P 3E9,Active
4041,2534,SWD,FALSE,HV-Apppleby Line & New Street ,491 Appleby Line - Unit 109,Burlington,Ontario,L7L 2Y1,Active
4042,2535,SWD,FALSE,"HVPlus - 10th Street, Hanover ",815 Tenth Street,Hanover,Ontario,N4N 1S1,Active
4043,2536,SWD,TRUE,"HV HD-Victoria St. E., Whitby ",1700 Victoria St E,Whitby,Ontario,L1N 9K6,Closed
4044,2537,SWD,TRUE,"HV Plus-Kingston Rd. E., Ajax ",50 Kingston Rd E,Ajax,Ontario,L1Z 1G1,Closed
4045,2538,SWD,FALSE,"HV-Chemin de la Gare, Que     ",200 chemin de la Gare,St. Sauveur,Quebec,J0R 1R6,Active
4046,2539,SWD,FALSE,"HV-Prospect St., Fredericton  ",59 Prospect St.,Fredericton,New Brunswick,E3B 2T7,Inactive
4047,2540,SWD,TRUE,"HV-Home Depot, Calgary        ",6500 Macleod Trail SW,Calgary,Alberta,T2H 0K6,Closed
4048,2541,SWD,TRUE,HV HD - St.Catherines         ,20 YMCA Dr,St. Catharines,Ontario,L2N 7R6,Closed
4049,2542,SWD,FALSE,HV HD - Ancaster              ,122 Martindale Crescent,Ancaster,Ontario,L9K 1J9,Closed
4050,2543,SWD,TRUE,"HV-Home Depot, Windsor ON     ",655 Sydney Ave,Windsor,Ontario,N8X 5C4,Closed
4051,2544,SWD,TRUE,"HV-Home Depot, London ON      ",1040 Wharncliffe Rd S,London,Ontario,N6L 1K3,Closed
4052,2545,SWD,TRUE,"Harvey's Home Depot, East York",7 Curity Ave,Toronto,Ontario,M4B 3L8,Closed
4053,2546,SWD,TRUE,"HV HD-Barrie View Dr., Barrie ",10 Barrie View Dr,Barrie,Ontario,L4N 8V4,Closed
4054,2547,SWD,FALSE,HV-Brantford                  ,218 Henry St.,Brantford,Ontario,N3S 0E3,Active
4055,2548,SWD,FALSE,HV-Grande Prairie             ,110 St  & 108 Ave,Grande Prairie,Alberta,"",Closed
4056,2549,SWD,FALSE,HV-HD Terminal Vancouver      ,900 Terminal Ave,Vancouver,British Columbia,V6A 4G4,Closed
4057,2550,SWD,FALSE,"HV-Lansdowne Ave, Peterborough",1040 Lansdowne St W,Peterborough,Ontario,K9J 1Z9,Active
4058,2551,SWD,FALSE,HV-Niagara Falls              ,7885 McLeod Rd,Niagara Falls,Ontario,L2H 2Y6,Active
4059,2552,SWD,FALSE,"HVPlus-CremazieSt.E., Montreal",3201 Rue Cremazie Est,Montreal,Quebec,H1Z 2H6,Active
4060,2553,SWD,FALSE,"HV-Eaton Centre, Toronto      ",220 Yonge St,Toronto,Ontario,M5B 2H1,Closed
4061,2554,SWD,FALSE,"HV-980 Bouvier St,Quebec      ",980 Bouvier St.,Quebec,Quebec,G2J 1A3,Inactive
4062,2555,SWD,FALSE,"HV-L'Acadie, Montreal         ",9001 blvd. L'Acadia,Montreal,Quebec,G7A 2M6,Inactive
4063,2556,SWD,FALSE,"HV Plus-Fort Rd, Edmonton AB  ",5011 - 137 Avenue N.W. @ Ford Rd.,Edmonton,Alberta,T5A 5C5,Inactive
4064,2557,SWD,FALSE,HV-1230 Chemin des Oliviers   ,1230 Chemin des Oliviers,Bernieres,Quebec,G7A 2M6,Inactive
4065,2558,SWD,FALSE,"HV-20905 Cote Nord,Mirabel    ",20905 Cote Nord,Mirabel,Quebec,J7E 4H5,Inactive
4066,2559,SWD,FALSE,"HV-124 Kearney Lake Rd,Halifax",124 Kearney Lake Road,Halifax,Nova Scotia,B3M 1P1,Inactive
4067,2560,SWD,FALSE,"HV-Elgin Street, Ottawa       ",216 Elgin Street,Ottawa,Ontario,K2P 1L7,Active
4068,2561,SWD,FALSE,"HV-Kempt Rd, Halifax          ",3462 Kempt Road,Halifax,Nova Scotia,B3K 4X7,Active
4069,2562,SWD,FALSE,"HV-400 Simcoe St,Tillsonburg  ",400 Simcoe St,Tillsonburg,Ontario,N4G 4X1,Inactive
4070,2563,SWD,FALSE,HV-Sault St. Marie            ,21 Trunk Rd,Sault Ste. Marie,Ontario,P6A 3S2,Active
4071,2564,SWD,FALSE,"HVPlus-Highway#11N,NewLiskeard",113 Hwy 11 North,New Liskeard,Ontario,P0J 1P0,Active
4072,2565,SWD,FALSE,"HV-Har Plus - St Hyacinth, Que",5935 Rue Martineau,Saint-Hyacinthe,Quebec,J2R 2H6,Active
4073,2566,SWD,FALSE,HV-King George Rd-Brantford ON,57 King George Rd,Brantford,Ontario,N3R 5K2,Active
4074,2567,SWD,FALSE,"HVPlus-AlgonquinAve., NorthBay",1899 Algonquin Ave (Swiss #1913),North Bay,Ontario,P1B 4Y8,Active
4075,2568,SWD,TRUE,"HV-Saint John, New Brunswick  ",37 Hubert Street,Saint John,New Brunswick,E2J 0J2,Active
4076,2569,SWD,FALSE,HV-Yonge & Elgin Mills        ,11000 Yonge St,Richmond Hill,Ontario,L4C 3E4,Active
4077,2570,SWD,FALSE,"HV-Wonderland Road, London    ",847 Wonderland Rd South,London,Ontario,N6K 4T2,Active
4078,2571,SWD,FALSE,"HV - Manning Road, Tecumseh   ",1331 Manning Rd,Tecumseh,Ontario,N8N 2L9,Inactive
4079,2572,SWD,FALSE,"HV-120 136th St E,Calgary     ","120 - 36th St. S.E., Petro Canada",Calgary,Alberta,T2A 1B6,Inactive
4080,2573,SWD,FALSE,"HV-Arthur St, Elmira          ",315 Arthur Street S,Elmira,Ontario, N3B 3L5,Active
4081,2574,SWD,FALSE,"HV-Chainlake Drive, Halifax   ",216 Chain Lake Dr,Halifax,Nova Scotia,B3S 1C5,Active
4082,2575,SWD,FALSE,"HV-CFB Edmonton, LancasterPark",CFB Edmonton BLDG 299,Lancaster Park,Alberta,T0A 2H0,Inactive
4083,2576,SWD,FALSE,"HV - The Queensway, Etobicoke ",1830 The Queensway,Etobicoke,Ontario,M9C 5H5,Inactive
4084,2577,SWD,FALSE,"Har Plus - Moncton, NB        ",2600 Maountain Road,Moncton,New Brunswick,E1G 3T6,Inactive
4085,2578,SWD,FALSE,"HVPlus-Montee de Liesse, Mont.",222 Montee de Liesse,Saint-Laurent,Quebec,H4T 1N8,Closed
4086,2579,SWD,FALSE,"HVPlus - Huron Road, Goderich ",35400 Huron Rd,Goderich,Ontario,N7A 3X8,Active
4087,2580,SWD,FALSE,"HV-Home Depot-Langley, BC     ",6550 200th St,Langley,British Columbia,V2Y 1P2,Closed
4088,2581,SWD,FALSE,"HV/HD/SC-St.Clair Ave. W.,Tor.",2121 St Clair Ave West,Toronto,Ontario,M6N 5A8,Closed
4089,2582,SWD,FALSE,"HV/HD/SC-FirstGulfBlvd.,Brampt",49 First Gulf Blvd,Brampton,Ontario,L6W 4R8,Active
4090,2583,SWD,TRUE,"HV/HD/SC - Highway7 E.,Markham",3155 Hwy 7 East,Markham,Ontario,L3R 0T9,Closed
4091,2584,SWD,FALSE,"HV/HD/SC-Bristol Cir.,Oakville",2555 Bristol Circle,Oakville,Ontario,L6H 5W9,Closed
4092,2585,SWD,FALSE,HV/HD/SC-NorthviewBlvd.W'bridg,140 Northview Blvd,Woodbridge,Ontario,L4L 8T2,Closed
4093,2586,SWD,FALSE,"HV/HD/SC-N.QueenSt.,Etobicoke ",193 North Queen Street,Etobicoke,Ontario,M9C 1A7,Closed
4094,2587,SWD,FALSE,"HV/HD/SC-Baseline Rd., Nepean ",1900 Baseline Rd,Ottawa,Ontario,K2C 0C6,Active
4095,2588,SWD,TRUE,"HV HD-Cyrville Rd.,Gloucester ",1616 Cyrville Rd,Gloucester,Ontario,K1B 3L8,Closed
4096,2589,SWD,FALSE, HV-Queen Street              ,611 Queen Street,Toronto,Ontario,"",Closed
4097,2590,SWD,FALSE,"HV/HD/SC-EllesmereRd.,Toronto ",428 Ellesmere Rd,Scarborough,Ontario,M1R 4E6,Closed
4098,2591,SWD,FALSE,HV-St Clair                   ,509 St Clair Avenue West Unit 104,Toronto,Ontario,M6C 1A1,Active
4099,2592,SWD,FALSE,"HV-HD, Richmond BC            ",2700 Sweden Way,Richmond,British Columbia,V6V 2W8,Closed
4100,2593,SWD,FALSE,"HV-boul Robert-Bourassa, Laval",5935 boul Robert-Bourassa,Laval,Quebec,H7E 0A4,Active
4101,2594,SWD,FALSE,"HV-Granville St., Vancouver   ",946 Granville St.,Vancouver,British Columbia,V6Z 1L2,Active
4102,2595,SWD,FALSE,"HV-116 & Bernard Pilon, Quebec",70 boul. Laurier,McMasterville,Quebec,J3G 1P8,Active
4103,2596,SWD,FALSE,"HV-793 Tower St, Fergus       ",793 Tower St. S.,Fergus,Ontario,N1M 2R2,Active
4104,2597,SWD,FALSE,"HV-DesLaurentidesBlvd., Vimont",2060 Boul des Laurentides,Vimont,Quebec,H7M 2R5,Active
4105,2598,SWD,FALSE,"HV-Division Street, Kingston  ",1141 Division St,Kingston,Ontario,K7K 5W3,Active
4106,2599,SWD,FALSE,"HV-1896 Eglinton Ave,Toronto  ",1896 Eglinton Ave. E.,Scarborough,Ontario,M1L 2L9,Inactive
4107,2600,SWD,FALSE,"HV-Trafalgar Rd, Oakville     ",1430 Trafalgar Rd,Oakville,Ontario,L6H 2L1,Active
4108,2601,SWD,FALSE,"HV-Erindale College,Miss.     ",Erindale College,Mississauga,Ontario,L5L 1C8,Inactive
4109,2602,SWD,FALSE,HVPlus - University of Guelph ,50 Stone Rd East Unit 158,Guelph,Ontario,N1G 2W1,Closed
4110,2603,SWD,FALSE,HV-University of New Brunswick,3 Bailey Dr,Fredericton,New Brunswick,E3B 5A3,Inactive
4111,2604,SWD,FALSE,HV-Conestoga College          ,299 Doon Valley Dr,Kitchener,Ontario,N2G 4N4,Closed
4112,2605,SWD,FALSE,HV-Mohawk College             ,135 Fennell Ave East,Hamilton,Ontario,L9A 1S2,Closed
4113,2606,SWD,FALSE,"HV-170 UniversityAve.,Waterloo",170 University Ave W Unit 10,Waterloo,Ontario,N2L 3E9,Active
4114,2607,SWD,FALSE,HV-Huron College              ,1349 Western Rd,London,Ontario,N6G 1H3,Closed
4115,2608,SWD,FALSE,"HV-555 Rexdale Blvd,Etobicoke ",555 Rexdale Blvd.,Etobicoke,Ontario,M9W 5L2,Inactive
4116,2609,SWD,FALSE,HV-Loyalist College           ,Wallbridge-Loyalist Rd,Belleville,Ontario,K8N 5B9,Closed
4117,2610,SWD,FALSE,"HV-Durham College, Oshawa ON  ",2000 Simcoe St N,Oshawa,Ontario,L1H 7L7,Inactive
4118,2611,SWD,FALSE,HV-Dalhousie University       ,Dalhousie University,Halifax,Nova Scotia,B3H 4J5,Inactive
4119,2612,SWD,FALSE,"HV-Humber College, N. Campus  ",205 Humber College Blvd,Etobicoke,Ontario,M9W 5L7,Closed
4120,2613,SWD,FALSE,HV-St Francis Xavier Secondary,50 Bristol Rd W,Mississauga,Ontario,L5R 3K3,Inactive
4121,2614,SWD,FALSE,"HV-Fanshawe College, London   ",1460 Oxford St E,London,Ontario,N5V 1W2,Inactive
4122,2615,SWD,FALSE,"HV-Carleton Univeristy, Ottawa",1125 Colonel By Drive,Ottawa,Ontario,K1S 5B6,Inactive
4123,2616,SWD,FALSE,HV-Bishop University          ,Bishop's University,Lennoxville,Quebec,J1M 1Z7,Inactive
4124,2617,SWD,FALSE,HV-Pratt & Whitney            ,7007 Ch de la Savane,Saint-Hubert,Quebec,J3Y 8Y9,Inactive
4125,2618,SWD,FALSE,HV-Notre Dame College         ,5000 Clement Lockquell,Saint-Augustin,Quebec,G3A 1B5,Inactive
4126,2619,SWD,FALSE,HV-UniversityofWesternOntario ,1151 Richmond St,London,Ontario,N6A 3K7,Active
4127,2620,SWD,FALSE,HV-Centennial College         ,941 Progress Ave,Scarborough,Ontario,M1G 3T8,Inactive
4128,2621,SWD,FALSE,"HV - UCCB, Cape Breton        ",1250 Grand Lake Rd,Sydney,Nova Scotia,B1M 1A2,Inactive
4129,2622,SWD,FALSE,"HV-946 Corydon St, Winnipeg   ",946 Corydon Avenue,Winnipeg,Manitoba,R3M 0Y5,Active
4130,2623,SWD,FALSE,HV-Toronto Zoo #1             ,361A Old Finch Ave,Scarborough,Ontario,M1B 5K7,Closed
4131,2624,SWD,FALSE,HV-Toronto Zoo #2             ,361A Old Finch Ave,Scarborough,Ontario,M1B 5K7,Closed
4132,2625,SWD,FALSE,HV-WilfridLaurierUniversity   ,75 University Ave West,Waterloo,Ontario,N2L 3C5,Active
4133,2626,SWD,TRUE,"HV-Victoriaville, QC          ",50 boul. Arthabaska ouest,Victoriaville,Quebec,G6S 0P2,Active
4134,2627,SWD,FALSE,"HV-50th St. & 54th Ave, Leduc ",5423  50th Street,Leduc,Alberta,T9E 6Z7,Active
4135,2628,SWD,FALSE,"HV-Calgary Trail&51st Ave, Edm",Calgary Trail & 51st Avenue,Edmonton,Alberta,"",Closed
4136,2629,SWD,FALSE,"HV-Hwy 16A&King St, Spruce Gro",100 King Street,Spruce Grove,Alberta,T7X 0J6,Active
4137,2630,SWD,FALSE,"HV-2860 Main St, Airdrie      ",2860 Main Street S,Airdrie,Alberta,T4B 3G4,Active
4138,2631,SWD,FALSE,"HV-Cornerstone, Ols Alberta   ",Cornerstone,Olds,Alberta,"",Construction In Progress
4139,2632,SWD,FALSE,"HV-Chestermere Station, AB    ",175 Chestermere Station Way,Chestermere,Alberta,T1X 1V3,Active
4140,2633,SWD,FALSE,"HV-Granby, QC                 ",574 Rue de. St-Hubert,Granby,Quebec,J2H 1Y5,Active
4141,2634,SWD,FALSE,"HV-Brossard, QC               ",9880 boul. Leduc,Brossard,Quebec,J4Y 0B4,Active
4142,2635,SWD,FALSE,HV-Rocky Mountain House       ,5207 48th Street,Rocky Mountain House,Alberta,T4T 0B1,Active
4143,2636,SWD,TRUE,"HV-Mountain Rd, Moncton       ",1521 Mountain Road,Moncton,New Brunswick,E1G 1A3,Active
4144,2638,SWD,FALSE,HV-Richardson Int'l Airport   ,1970 Wellington Ave.,Winnipeg,Manitoba,R3H 0E3,Active
4145,2639,SWD,FALSE,"HV-Gordon St & St Clair,Guelph",99 Clair Road E.,Guelph,Ontario,N1L 0J7,Active
4146,2640,SWD,FALSE,"HV-Mayor Magrath, Lethbridge  ",2049 Mayor Magrath Drive S,Lethbridge,Alberta,T1K 2S2,Active
4147,2641,SWD,FALSE,HV-Boul des Promendes         ,2959 boul. des Promenades,Ste-Marthe-sur-le-Lac,Quebec,J0N 1P0,Active
4148,2642,SWD,FALSE,HV Cochrane-Hwy 11 & 3rd Ave  ,Hwy 11 & 3rd Avenue,Cochrane,Ontario,P0L 1C0,Active
4149,2643,SWD,FALSE,"HV-5000 Highway 7 E, Markham  ","5000 Highway 7 E,",Markham,Ontario,L3R 4M9,Active
4150,2644,SWD,FALSE,"HV-830 Norwest Rd, Kingston   ",830 Norwest Rd,Kingston,Ontario,K7P 2N4,Active
4151,2645,SWD,FALSE,HV Pickering-760 Kingston Rd  ,760 Kingston Rd,Pickering,Ontario,"",Construction In Progress
4152,2646,SWD,FALSE,HV Westgate Ctr-Grande Prairie,11509 Westgate Dr.,Grande Prairie,Alberta,T8V 3B1,Active
4153,2647,SWD,FALSE,HV Know. Campus-Grd Prairie   ,10520-67th Avenue,Grande Prairie,Alberta,T8W 0K8,Active
4154,2648,SWD,FALSE,"HV-460 Main St W, Hamilton    ",460 Main St W,Hamilton,Ontario,"",Construction In Progress
4155,2649,SWD,FALSE,"HV-811 Erie Street, Stratford ",811 Erie Street,Stratford,Ontario,N4Z 1A1,Active
4156,2650,SWD,FALSE,"HV-1 Richmond Blvd, Napanee   ",1 Richmond Blvd,Napanee,Ontario,K7R 3S3,Active
4157,2651,SWD,FALSE,"HV-Charlesbourg, QC           ","159, 41e Rue Ouest",Charlesbourg,Quebec,G1H 1L4,Active
